X1	X2	X3
0.389967171563845	0.573285847279655	0.273228414161124
0.0771977264731317	0.217936088679123	0.433603887826053
0.410200709552657	0.157499621121912	0.477779038840379
0.158342681443201	0.485256229838273	0.974329222418985
0.373572237169895	0.123725345861569	0.925720879032503
0.927417672706657	0.657894736842105	0.269574845055251
0.886279644262632	0.823659312823399	0.880605066819764
0.140739062568341	0.264424430059105	0.454984708172502
0.56866567770169	0.342105263157895	0.920194202309611
0.13129237778317	0.544101409426487	0.462452561732812
0.440212023410814	0.803475935828877	0.886121311344017
0.0650604126720749	0.342105263157895	0.580970099523626
0.757753765154036	0.36968217540973	0.754542042205037
0.259391147356385	0.176340687176601	0.298856141905892
0.203695778141023	0.860069497066401	0.766163186591398
0.601760227275582	0.108781311567689	0.665534560194186
0.839030827668602	0.397968130940267	0.651870835446819
0.0560075152783232	0.426714152720345	0.678988888657639
0.209857635841218	0.217936088679123	0.920194202309611
0.767741772388898	0.782063911320877	0.433603887826053
0.252459713044595	0.24062547359761	0.348129164553181
0.764437819772795	0.176340687176601	0.574742695334962
0.740608852643615	0.514743770161727	0.348129164553181
0.389967171563845	0.397968130940267	0.754542042205037
0.448702614528902	0.289370845872394	0.5
0.491427680404787	0.0525612158739094	0.739164044280471
0.861664236996992	0.823659312823399	0.687933348409724
0.787021293638509	0.426714152720345	0.817165820749353
0.0667570652562635	0.573285847279655	0.257374001171457
0.512857257585454	0.338735256386446	0.940598507963303
0.474298673245457	0.289370845872394	0.417862377192276
0.333617260997962	0.36968217540973	0.545015291827498
0.745201181877747	0.455898590573513	0.887996737008838
0.666382739002038	0.573285847279655	0.763052200666037
0.290690825038798	0.217936088679123	0.462997844597792
0.77749914321238	0.710629154127606	0.507410444716055
0.741718801073693	0.782063911320877	0.774529585614774
0.886279644262632	0.657894736842105	0.960216238297177
0.0710911830510804	0.397968130940267	0.819595698339119
0.593442195912881	0.397968130940267	0.887996737008838
0.317151471527533	0.24062547359761	0.566396112173947
0.341477448083228	0.63031782459027	0.522220961159621
0.314285833535171	0.876274654138431	0.432637848169887
0.259391147356385	0.544101409426487	0.339086123297736
0.809403865922179	0.803475935828877	0.559921222633925
0.389320912994439	0.573285847279655	0.589459268041293
0.674171439728357	0.36968217540973	0.448266588766937
0.701851693919266	0.176340687176601	0.566396112173947
0.410732742597553	0.602031869059733	0.638012363038495
0.911181791372685	0.315264456905324	0.574742695334962
0.823746263929295	0.139930502933599	0.35311514500013
0.947423587090602	0.289370845872394	0.826982848766783
0.77427260748339	0.0827469743878413	0.522220961159621
0.809398576749392	0.485256229838273	0.845588313531115
0.163623584466136	0.803475935828877	0.388676361899613
0.389967171563845	0.108781311567689	0.960216238297177
0.678987116115949	0.264424430059105	0.79918200126276
0.822686338149807	0.157499621121912	0.589459268041293
0.487063503615152	0.876274654138431	0.361987636961505
0.301907302232165	0.213590743003401	0.886121311344017
0.534250216705534	0.397968130940267	0.754542042205037
0.601760227275582	0.397968130940267	0.854375686351144
0.419112207503378	0.485256229838273	0.623976228870152
0.970163581441886	0.176340687176601	0.79651348442838
0.35339523028988	0.0827469743878413	0.880605066819764
0.474140606503724	0.342105263157895	0.785685475932804
0.20564440802292	0.095157938037195	0.566396112173947
0.741718801073693	0.823659312823399	0.522549805295112
0.254784710396901	0.0605422917151609	0.574742695334962
0.106872148549304	0.397968130940267	0.433603887826053
0.822686338149807	0.75937452640239	0.625695216546642
0.559787976589186	0.315264456905324	0.0787025638875746
0.907636652801996	0.36968217540973	0.742625998828543
0.495687162557193	0.485256229838273	0.766163186591398
0.63530929351344	0.157499621121912	0.609778424147226
0.771020093948841	0.860069497066401	0.325523387727497
0.626427762830105	0.00574812184719305	0.522220961159621
0.767741772388898	0.75937452640239	0.717948996805569
0.461480940993938	0.860069497066401	0.245457957794963
0.22572739251661	0.157499621121912	0.86483711604699
0.593999296955629	0.264424430059105	0.298856141905892
0.638579079723257	0.544101409426487	0.79651348442838
0.747540286955405	0.803475935828877	0.433603887826053
0.452956876010143	0.289370845872394	0.845588313531115
0.341477448083228	0.684735543094676	0.515033521207406
0.482859270132634	0.573285847279655	0.667703823225357
0.352573723410507	0.455898590573513	0.751260818246629
0.336649471350713	0.485256229838273	0.530045701756472
0.414408982932808	0.342105263157895	0.551733411233063
0.866387530886767	0.842500378878088	0.447508125593202
0.898966574958146	0.602031869059733	0.522220961159621
0.448702614528902	0.842500378878088	0.687933348409724
0.694316512320253	0.426714152720345	0.638012363038495
0.155744121624655	0.260183010448266	0.376023771129848
0.993450829574109	0.108781311567689	0.788490005471647
0.981800586856371	0.36968217540973	0.559921222633925
0.512857257585454	0.782063911320877	0.404562674220665
0.947423587090602	0.217936088679123	0.119394933180236
0.44838975018206	0.842500378878088	0.872886363835626
0.212978706361491	0.860069497066401	0.887996737008838
0.823746263929295	0.196524064171123	0.119394933180236
0.439848839629589	0.217936088679123	0.807008328837007
0.750969489311601	0.36968217540973	0.260835955719529
0.564023356235453	0.891218688432311	0.611323638100387
0.313306035038815	0.36968217540973	0.477450194704888
0.856829814501237	0.63031782459027	0.332296176774643
0.456954650758425	0.289370845872394	0.856455896024158
0.737107081607671	0.0262129511355517	0.86483711604699
0.542783521906189	0.602031869059733	0.609778424147226
0.517140729867366	0.157499621121912	0.530070471075035
0.123684126684705	0.876274654138431	0.678988888657639
0.802358226154304	0.342105263157895	0.777481885576071
0.857752946953257	0.928429929203923	0.404562674220665
0.500000000000004	0.123725345861569	0.609778424147226
0.905825788320205	0.157499621121912	0.751260818246629
0.381054802203197	0.657894736842105	0.665534560194186
0.747540286955405	0.426714152720345	0.777481885576071
0.414407110969967	0.397968130940267	0.665534560194186
0.862566797509009	0.139930502933599	0.307781741141148
0.385181336171386	0.710629154127606	0.580970099523626
0.276055775203579	0.842500378878088	0.838692130681555
0.610032828436155	0.0827469743878413	0.701143858094108
0.896382711621651	0.455898590573513	0.623976228870152
0.655422832388592	0.24062547359761	0.763052200666037
0.542783521906189	0.264424430059105	0.507410444716055
0.356596835940624	0.657894736842105	0.692218258858852
0.818091222625775	0.157499621121912	0.819595698339119
0.846826503737595	0.735575569940895	0.625695216546642
0.461480940993938	0.342105263157895	0.381501765469031
0.254784710396901	0.426714152720345	0.906454391405617
0.585082304630191	0.397968130940267	0.726771585838876
0.265319237826792	0.289370845872394	0.522220961159621
0.598197959340065	0.860069497066401	0.638012363038495
0.163623584466136	0.36968217540973	0.580970099523626
0.41862532216977	0.917253025612159	0.788490005471647
0.373572237169895	0.36968217540973	0.618498234530969
0.295444916400537	0.0262129511355517	0.79651348442838
0.37694439604079	0.342105263157895	0.953093790000369
0.859260937431659	0.24062547359761	0.953093790000369
0.137438533898839	0.485256229838273	0.674476612272503
0.564023356235453	0.514743770161727	0.566396112173947
0.650593855088182	0.342105263157895	0.809551767276919
0.249030510688399	0.315264456905324	0.580970099523626
